,ID,DiskSize,Creation,First,StartTime,Now,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
22,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/LEPTONIC.MDST,5.565919999999999,104597,104663,104660,104764,0,0,1,41,3811,0,0,2343,0,1931,4664,0,0,0,0,0,0,0,0,0,0,0,0,0,7909,0,9095,11929,5809,1780,13019,6640,4067,0,884,2416,8498,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/MINIBIAS.DST,1.520665,104597,104670,104660,104764,0,0,0,0,0,0,0,0,0,1736,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11/Stripping15/90000000/MINIBIAS.DST,0.0,104606,104683,104660,104764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11a/Stripping16/90000000/BHADRON.DST,0.0,104605,104699,104660,104764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11a/Stripping16/90000000/DIMUON.DST,0.0,104605,104661,104660,104764,13,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11a/Stripping16/90000000/MINIBIAS.DST,0.0,104605,104686,104660,104764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/BHADRON.DST,121.748097,104618,104660,104660,104764,64101,23958,13034,4158,37847,30957,35875,182862,61741,95132,51543,18982,47102,77274,18788,56015,22624,65610,55666,43555,24673,29506,53399,54421,26095,19103,24740,3749,16499,8331,6198,15643,7007,0,223,31438,1435,31274,15998,6331,13584,15348,16398,0,25351,7,12651,6630,0,8422,26019,119,18760,17981,323915,154875,124203,19456,0,9193,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,17278,0,0,0,0,0,12520,0,0,0,6335,0,0,0,0,0,0,0,0,0,0,0,134,0,0
29,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/CHARM.MDST,52.020225,104618,104660,104660,104764,16955,11723,200,0,6004,11191,10298,4616,4342,3331,7396,290,2041,4,0,32057,1270,4025,0,3395,0,0,0,0,0,200,0,0,4267,0,0,0,0,0,0,50137,3415,0,0,0,0,0,0,0,0,5851,4,0,0,0,0,0,0,0,4039,0,0,0,0,0,0,0,0,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20162,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/CHARMCOMPLETEEVENT.DST,85.975463,104618,104660,104660,104764,30,0,4465,1,49871,4679,13814,9983,4769,4894,12719,4816,0,0,0,9610,4805,0,3552,0,5049,3929,0,0,0,0,0,4805,0,0,0,0,4805,0,0,0,0,0,0,0,0,0,0,518,1200,5895,24151,9458,8038,0,0,0,9612,4788,817,0,29,0,0,0,0,14415,0,0,4818,9439,191,0,0,0,0,0,0,0,0,4831,4678,19420,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0
31,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/90000000/DIMUON.DST,36.066973,104618,104660,104660,104764,59861,44008,89536,48135,42397,68867,54616,25728,30796,82584,18911,41285,80439,19832,5036,0,0,0,0,9564,13579,9,18395,0,19829,4681,4723,4778,13,0,9411,54,0,0,0,24454,0,212,27791,17245,18734,6499,26604,10043,0,4672,9404,4793,9151,4082,9472,0,0,0,0,4832,2,9462,58,0,0,0,0,0,19062,28494,0,0,4732,0,0,0,0,0,0,10238,23592,10170,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,59,44,10,7,26,0,44,5179,9414,11,0
